ds,y
2017/10/26,294.64
2017/10/27,287.57
2017/10/30,284.53
2017/10/31,278.02
2017/11/01,286.59
2017/11/02,284.79
2017/11/03,287.62
2017/11/06,287.57
2017/11/07,288.15
2017/11/08,286.07
2017/11/09,295.97
2017/11/10,288.02
2017/11/13,287.54
2017/11/14,273.17
2017/11/15,265.77
2017/11/16,269.17
2017/11/17,269.64
2017/11/20,265.54
2017/11/21,267.89
2017/11/22,261.2
2017/11/23,256.35
2017/11/24,260.73
2017/11/27,253.53
2017/11/28,257.63
2017/11/29,268.51
2017/11/30,262.32
2017/12/04,259.36
2017/12/05,261.83
2017/12/06,262.97
2017/12/07,254.07
2017/12/08,260.19
2017/12/11,253.43
2017/12/12,258.75
2017/12/13,262.88
2017/12/14,258.38
2017/12/15,268.66
2017/12/18,264.95
2017/12/19,262.01
2017/12/20,264.52
2017/12/21,274.11
2017/12/22,277.36
2017/12/26,274.82
2017/12/27,279.34
2017/12/28,276.32
2017/12/29,274.75
2018/01/01,280.3
2018/01/02,280.39
2018/01/03,281.49
2018/01/04,284.83
2018/01/05,286.7
2018/01/08,290.15
2018/01/09,288.48
2018/01/10,297.24
2018/01/11,292.17
2018/01/12,287.23
2018/01/15,289.17
2018/01/16,290.5
2018/01/17,292.12
2018/01/18,300.22
2018/01/19,306.17
2018/01/22,311.87
2018/01/23,306.74
2018/01/24,307.2
2018/01/25,305.79
2018/01/26,304.92
2018/01/29,302.53
2018/01/30,301.01
2018/01/31,302.17
2018/02/01,302.09
2018/02/02,300.92
2018/02/06,298.53
2018/02/07,297.92
2018/02/08,300.17
2018/02/09,298.23
2018/02/12,297.44
2018/02/13,300.66
