ds,y
2016/07/28,131.21
2016/07/29,132.02
2016/08/01,129.97
2016/08/02,129.58
2016/08/03,128.27
2016/08/04,127.93
2016/08/05,129.72
2016/08/08,129.02
2016/08/09,129.24
2016/08/10,128.87
2016/08/11,128.32
2016/08/12,127.48
2016/08/15,128.44
2016/08/16,125.28
2016/08/17,125.02
2016/08/18,123.83
2016/08/19,122.92
2016/08/22,123.6
2016/08/23,123.4
2016/08/24,123.7
2016/08/25,123.99
2016/08/26,126.78
2016/08/29,127.07
2016/08/30,125.88
2016/08/31,124.43
2016/09/01,124.31
2016/09/02,123.66
2016/09/05,121.77
2016/09/06,123.58
2016/09/07,125.46
2016/09/08,125.06
2016/09/09,122.58
2016/09/15,121.12
2016/09/16,119.57
2016/09/19,119.16
2016/09/20,118.5
2016/09/21,119.01
2016/09/22,120.37
2016/09/23,118.8
2016/09/26,120.0
2016/09/27,120.4
2016/09/28,119.97
2016/09/29,119.96
2016/09/30,119.17
2016/10/03,118.16
2016/10/04,117.7
2016/10/05,118.83
2016/10/06,116.97
2016/10/07,115.89
2016/10/10,115.03
2016/10/13,115.14
2016/10/14,115.71
2016/10/17,117.16
2016/10/18,114.21
2016/10/19,111.51
2016/10/20,113.01
2016/10/21,112.02
2016/10/24,113.33
2016/10/25,112.19
2016/10/26,109.18
2016/10/27,108.38
2016/10/28,107.31
2016/10/31,106.73
2016/11/01,110.0
2016/11/02,110.66
2016/11/03,110.56
2016/11/04,109.17
2016/11/07,107.82
2016/11/08,106.85
2016/11/09,107.0
2016/11/10,107.44
2016/11/11,107.46
2016/11/14,105.93
2016/11/15,104.49
2016/11/16,104.0
2016/11/17,103.15
2016/11/18,103.77
2016/11/21,106.17
2016/11/22,108.01
2016/11/23,108.23
2016/11/24,106.91
2016/11/25,105.97
2016/11/28,104.91
2016/11/29,106.01
2016/11/30,106.06
2016/12/01,107.44
2016/12/02,108.11
2016/12/05,110.52
2016/12/06,112.79
2016/12/07,113.84
2016/12/08,113.54
2016/12/09,113.58
2016/12/13,116.08
2016/12/14,118.92
2016/12/15,117.88
2016/12/16,122.63
2016/12/19,124.18
2016/12/20,128.73
2016/12/21,125.55
2016/12/22,124.33
2016/12/23,123.45
2016/12/26,125.58
2016/12/27,123.84
2016/12/28,125.15
2016/12/29,124.39
2016/12/30,123.48
2017/01/02,122.96
2017/01/03,124.05
2017/01/04,125.59
2017/01/05,124.62
2017/01/06,124.38
2017/01/09,124.44
2017/01/10,124.86
2017/01/11,128.07
2017/01/12,133.31
2017/01/13,130.96
2017/01/16,129.0
2017/01/17,128.87
2017/01/18,127.28
2017/01/19,128.44
2017/01/20,130.61
2017/01/23,133.04
2017/01/24,133.84
2017/01/25,133.66
2017/01/26,138.0
2017/01/27,140.64
2017/01/30,136.62
2017/01/31,138.35
2017/02/01,143.62
2017/02/02,145.43
2017/02/03,143.83
2017/02/06,143.62
2017/02/07,142.87
2017/02/08,142.96
2017/02/09,139.75
2017/02/10,137.77
2017/02/13,138.93
2017/02/14,138.2
2017/02/15,136.7
2017/02/16,136.42
2017/02/17,136.53
2017/02/20,133.75
2017/02/21,135.24
2017/02/22,134.44
2017/02/23,132.89
2017/02/24,133.32
2017/02/27,131.81
2017/02/28,130.9
2017/03/01,130.2
2017/03/02,132.03
2017/03/03,133.43
2017/03/06,134.8
2017/03/07,134.8
2017/03/08,133.97
2017/03/09,133.69
2017/03/10,134.13
2017/03/13,133.07
2017/03/14,132.0
2017/03/15,130.43
2017/03/16,128.46
2017/03/17,132.64
2017/03/20,134.92
2017/03/21,135.79
2017/03/22,135.82
2017/03/24,132.99
2017/03/27,131.86
2017/03/28,132.66
2017/03/29,133.48
2017/03/30,130.98
2017/03/31,131.06
2017/04/03,132.01
2017/04/04,132.36
2017/04/05,130.76
2017/04/06,130.94
2017/04/07,129.96
2017/04/10,129.65
2017/04/11,129.1
2017/04/12,128.94
2017/04/13,127.88
2017/04/14,126.13
2017/04/17,126.99
2017/04/18,127.0
2017/04/19,127.59
2017/04/20,133.34
2017/04/21,136.57
2017/04/24,134.02
2017/04/25,130.68
2017/04/26,131.23
2017/04/27,130.66
2017/04/28,129.73
2017/05/02,128.01
2017/05/03,127.85
2017/05/04,127.69
2017/05/05,126.64
2017/05/08,128.8
2017/05/09,131.87
2017/05/10,132.64
2017/05/11,132.66
2017/05/12,134.43
2017/05/15,135.07
2017/05/16,133.24
2017/05/17,131.69
2017/05/18,126.78
2017/05/19,124.44
2017/05/22,126.85
2017/05/23,129.66
2017/05/24,131.17
2017/05/25,133.01
2017/05/26,132.6
2017/05/29,133.3
2017/05/30,129.53
2017/05/31,132.52
2017/06/01,127.03
2017/06/02,126.13
2017/06/05,127.52
2017/06/06,126.07
2017/06/07,124.03
2017/06/08,124.91
2017/06/09,124.87
2017/06/12,119.57
2017/06/13,120.53
2017/06/14,118.33
2017/06/15,118.08
2017/06/16,116.32
2017/06/19,117.92
2017/06/20,115.57
2017/06/21,119.99
2017/06/22,120.81
2017/06/29,121.72
2017/06/30,117.43
2017/07/03,112.18
2017/07/04,114.9
2017/07/05,120.64
2017/07/06,117.89
2017/07/07,119.0
2017/07/10,121.95
2017/07/11,115.86
2017/07/12,112.03
