ds,y
2015/03/31,399.95
2015/04/01,407.27
2015/04/02,393.37
2015/04/03,391.61
2015/04/06,391.02
2015/04/07,394.35
2015/04/08,396.34
2015/04/09,395.22
2015/04/10,399.99
2015/04/13,400.81
2015/04/14,397.82
2015/04/15,398.03
2015/04/16,383.36
2015/04/17,385.5
2015/04/20,387.67
2015/04/21,407.05
2015/04/22,426.7
2015/04/23,433.29
2015/04/24,425.51
2015/04/27,428.55
2015/04/28,423.54
2015/04/29,420.22
2015/04/30,427.48
2015/05/04,428.49
2015/05/05,423.75
2015/05/06,404.24
2015/05/07,420.15
2015/05/08,413.53
2015/05/11,413.44
2015/05/12,418.31
2015/05/13,410.0
2015/05/14,411.24
2015/05/15,413.74
2015/05/18,409.93
2015/05/19,408.57
2015/05/20,417.72
2015/05/21,421.18
2015/05/22,419.87
2015/05/25,420.9
2015/05/26,430.86
2015/05/27,435.42
2015/05/28,440.49
2015/05/29,441.2
2015/06/01,442.44
2015/06/02,435.09
2015/06/03,443.3
2015/06/04,440.05
2015/06/05,440.07
2015/06/08,449.62
2015/06/09,451.52
2015/06/10,461.1
2015/06/11,459.3
2015/06/12,454.97
2015/06/15,450.91
2015/06/16,447.45
2015/06/17,450.02
2015/06/18,449.12
2015/06/19,442.57
2015/06/22,442.28
2015/06/23,437.5
2015/06/24,434.88
2015/06/25,435.91
2015/06/26,429.79
2015/06/29,431.31
2015/06/30,436.92
2015/07/01,440.83
2015/07/02,440.17
2015/07/03,437.03
2015/07/06,439.18
2015/07/07,436.9
2015/07/08,441.41
2015/07/09,438.13
2015/07/10,440.67
2015/07/13,445.69
2015/07/14,441.65
2015/07/15,439.06
2015/07/16,436.63
2015/07/22,433.25
2015/07/23,425.0
2015/07/24,421.98
2015/07/27,420.09
2015/07/28,420.8
2015/07/29,435.36
2015/07/30,433.17
2015/07/31,437.03
2015/08/03,452.05
2015/08/04,474.65
2015/08/05,468.45
2015/08/06,478.71
2015/08/07,471.93
2015/08/10,475.3
2015/08/11,465.9
2015/08/12,463.58
2015/08/13,455.87
2015/08/17,446.78
2015/08/18,430.68
2015/08/19,409.15
2015/08/20,418.19
2015/08/21,415.75
2015/08/24,426.57
2015/08/25,429.98
2015/08/26,430.61
2015/08/27,425.13
2015/08/28,421.77
2015/08/31,421.26
2015/09/01,417.68
2015/09/02,409.58
2015/09/03,416.32
2015/09/04,420.71
2015/09/07,425.98
2015/09/08,420.81
2015/09/09,414.24
2015/09/10,413.64
2015/09/11,415.28
2015/09/14,419.8
2015/09/15,417.71
2015/09/16,415.13
2015/09/17,412.17
2015/09/18,418.21
2015/09/21,418.21
2015/09/22,413.7
2015/09/23,414.57
2015/09/28,424.42
2015/09/29,429.89
2015/09/30,435.14
2015/10/01,433.03
2015/10/02,434.08
2015/10/05,437.16
2015/10/06,439.72
2015/10/07,437.94
2015/10/08,433.59
2015/10/09,427.99
2015/10/12,425.94
2015/10/13,427.75
2015/10/14,430.5
2015/10/15,437.07
2015/10/16,437.35
2015/10/19,439.95
2015/10/20,461.94
2015/10/21,456.71
2015/10/22,455.3
2015/10/26,478.06
2015/10/27,465.77
2015/10/28,466.52
2015/10/29,473.95
2015/10/30,477.21
2015/11/02,473.92
2015/11/03,473.04
2015/11/04,470.12
2015/11/05,458.97
2015/11/06,467.94
2015/11/09,465.76
2015/11/10,465.85
2015/11/11,467.32
2015/11/12,466.03
2015/11/13,467.36
2015/11/16,467.42
2015/11/17,466.28
2015/11/18,471.5
2015/11/19,471.84
2015/11/20,470.05
2015/11/23,472.26
2015/11/24,475.17
2015/11/25,472.13
2015/11/26,455.77
2015/11/27,458.81
2015/11/30,458.58
2015/12/01,459.96
2015/12/02,454.21
2015/12/03,461.05
2015/12/04,466.21
2015/12/07,468.43
2015/12/08,470.1
2015/12/09,465.06
2015/12/10,467.34
2015/12/11,490.7
2015/12/14,496.99
2015/12/15,482.74
2015/12/16,480.4
2015/12/17,484.0
2015/12/18,484.78
2015/12/21,486.69
2015/12/22,486.19
2015/12/23,487.19
2015/12/28,495.3
2015/12/29,500.8
2015/12/30,496.1
2015/12/31,507.97
2016/01/01,504.18
2016/01/04,506.14
2016/01/05,506.58
2016/01/06,516.48
2016/01/07,525.92
2016/01/08,521.99
2016/01/11,511.7
2016/01/12,505.6
2016/01/13,506.78
2016/01/14,509.26
2016/01/15,508.49
2016/01/18,502.18
2016/01/19,508.17
2016/01/20,507.75
2016/01/21,508.01
2016/01/22,507.26
2016/01/25,502.0
2016/01/26,501.49
2016/01/27,504.23
2016/01/28,510.17
2016/01/29,517.74
2016/02/01,517.24
2016/02/02,520.5
2016/02/03,514.28
2016/02/04,510.91
2016/02/08,493.17
2016/02/09,468.52
2016/02/10,465.66
2016/02/11,458.48
2016/02/12,456.09
2016/02/15,441.78
2016/02/16,430.3
2016/02/17,426.77
2016/02/18,420.01
2016/02/19,421.31
2016/02/22,421.81
2016/02/23,418.06
2016/02/24,415.86
2016/02/25,436.65
2016/02/26,458.48
2016/02/29,453.37
2016/03/01,450.76
2016/03/02,451.3
2016/03/03,449.58
2016/03/04,443.69
2016/03/07,445.62
2016/03/08,433.96
2016/03/09,444.89
2016/03/10,431.33
2016/03/11,437.86
2016/03/14,436.17
2016/03/15,436.31
2016/03/16,427.81
2016/03/17,406.66
2016/03/18,399.98
2016/03/21,399.75
2016/03/22,398.25
2016/03/24,404.14
2016/03/25,402.78
2016/03/28,411.76
2016/03/29,417.35
2016/03/30,433.01
2016/03/31,423.07
2016/04/01,422.72
2016/04/04,416.86
2016/04/05,419.7
2016/04/06,409.94
2016/04/07,411.87
2016/04/08,409.51
2016/04/11,412.02
2016/04/12,415.49
2016/04/13,420.5
2016/04/14,418.18
2016/04/15,420.87
2016/04/18,401.54
2016/04/19,400.78
2016/04/20,404.4
2016/04/21,400.51
2016/04/22,401.56
2016/04/25,392.75
2016/04/26,379.99
2016/04/27,374.56
2016/04/28,375.59
2016/04/29,374.28
2016/05/02,374.65
2016/05/03,380.66
2016/05/04,381.76
2016/05/05,387.51
2016/05/06,390.93
2016/05/09,389.21
2016/05/10,387.4
2016/05/11,377.15
2016/05/12,375.63
2016/05/13,379.57
2016/05/16,383.47
2016/05/17,387.32
2016/05/18,395.66
2016/05/19,402.6
2016/05/20,415.27
2016/05/23,418.87
2016/05/24,412.63
2016/05/25,399.59
2016/05/26,403.43
2016/05/27,406.69
2016/05/30,413.14
2016/05/31,415.03
2016/06/01,419.68
2016/06/02,428.55
2016/06/03,430.09
2016/06/06,421.77
2016/06/07,415.98
2016/06/08,414.32
2016/06/09,415.67
2016/06/10,417.71
2016/06/13,406.75
2016/06/14,404.75
2016/06/15,404.84
2016/06/16,403.66
2016/06/17,398.38
2016/06/20,398.43
2016/06/21,378.51
2016/06/22,372.8
2016/06/23,364.93
2016/06/24,373.63
2016/06/27,382.15
2016/06/28,390.97
2016/06/29,393.45
