ds,y
6/12/2017,1620.55 
6/13/2017,1621.98 
6/14/2017,1598.47 
6/15/2017,1582.33 
6/16/2017,1575.69 
6/19/2017,1584.64 
6/20/2017,1543.86 
6/21/2017,1552.64 
6/22/2017,1586.23 
6/29/2017,1570.00 
6/30/2017,1575.64 
7/3/2017,1499.75 
7/4/2017,1546.06 
7/5/2017,1602.31 
7/6/2017,1594.04 
7/7/2017,1599.90 
7/10/2017,1602.80 
7/11/2017,1522.66 
7/12/2017,1493.98 
7/13/2017,1470.11 
7/14/2017,1477.24 
7/17/2017,1500.58 
7/18/2017,1521.35 
7/19/2017,1562.79 
7/20/2017,1540.16 
7/21/2017,1608.50 
7/24/2017,1582.09 
7/25/2017,1600.67 
7/26/2017,1636.15 
7/27/2017,1651.82 
7/28/2017,1696.55 
7/31/2017,1751.97 
8/1/2017,1787.63 
8/2/2017,1798.72 
8/3/2017,1798.75 
8/4/2017,1788.13 
8/7/2017,1778.38 
8/8/2017,1766.70 
8/9/2017,1792.17 
8/10/2017,1790.01 
8/11/2017,1809.41 
8/15/2017,1775.24 
8/16/2017,1777.11 
8/17/2017,1705.33 
8/18/2017,1772.44 
