ds,y
2015/08/04,152.53
2015/08/05,154.46
2015/08/06,153.6
2015/08/07,153.49
2015/08/10,153.05
2015/08/11,155.6
2015/08/12,153.04
2015/08/13,152.29
2015/08/17,147.75
2015/08/18,147.61
2015/08/19,147.93
2015/08/20,143.91
2015/08/21,141.12
2015/08/24,134.07
2015/08/25,128.85
2015/08/26,125.27
2015/08/27,128.95
2015/08/28,135.35
2015/08/31,139.61
2015/09/01,140.11
2015/09/02,135.93
2015/09/03,135.04
2015/09/04,132.77
2015/09/07,126.14
2015/09/08,128.03
2015/09/09,131.71
2015/09/10,130.5
2015/09/11,131.01
2015/09/14,129.06
2015/09/15,128.87
2015/09/16,128.99
2015/09/17,124.87
2015/09/18,122.08
2015/09/21,120.25
2015/09/22,119.97
2015/09/23,119.59
2015/09/28,120.18
2015/09/29,116.65
2015/09/30,119.14
2015/10/01,124.35
2015/10/02,122.89
2015/10/05,121.11
2015/10/06,125.91
2015/10/07,130.95
2015/10/08,128.65
2015/10/09,134.34
2015/10/12,138.59
2015/10/13,134.95
2015/10/14,134.58
2015/10/15,133.14
2015/10/16,135.11
2015/10/19,134.27
2015/10/20,133.11
2015/10/21,128.0
2015/10/22,126.79
2015/10/26,125.3
2015/10/27,124.58
2015/10/28,125.08
2015/10/29,127.24
2015/10/30,127.1
2015/11/02,126.53
2015/11/03,126.09
2015/11/04,127.93
2015/11/05,127.07
2015/11/06,127.28
2015/11/09,126.08
2015/11/10,124.22
2015/11/11,124.6
2015/11/12,124.71
2015/11/13,123.22
2015/11/16,122.04
2015/11/17,121.85
2015/11/18,120.98
2015/11/19,121.12
2015/11/20,120.93
2015/11/23,119.91
2015/11/24,120.07
2015/11/25,119.52
2015/11/26,118.58
2015/11/27,117.4
2015/11/30,116.07
2015/12/01,112.55
2015/12/02,113.86
2015/12/03,112.98
2015/12/04,113.3
2015/12/07,111.06
2015/12/08,112.46
2015/12/09,112.53
2015/12/10,112.96
2015/12/11,110.98
2015/12/14,106.71
2015/12/15,110.95
2015/12/16,116.49
2015/12/17,122.31
2015/12/18,120.17
2015/12/21,118.57
2015/12/22,119.02
2015/12/23,119.06
2015/12/28,118.11
2015/12/29,124.01
2015/12/30,124.03
2015/12/31,121.81
2016/01/01,123.08
2016/01/04,122.58
2016/01/05,121.01
2016/01/06,120.73
2016/01/07,115.29
2016/01/08,115.06
2016/01/11,114.26
2016/01/12,115.83
2016/01/13,114.02
2016/01/14,108.33
