ds,y
4/14/2015,598.50 
4/15/2015,597.07 
4/16/2015,597.95 
4/17/2015,598.83 
4/20/2015,598.50 
4/21/2015,595.91 
4/22/2015,607.61 
4/23/2015,608.18 
4/24/2015,611.36 
4/27/2015,615.65 
4/28/2015,609.94 
4/29/2015,609.56 
4/30/2015,610.00 
5/4/2015,609.50 
5/5/2015,607.87 
5/6/2015,613.02 
5/7/2015,609.84 
5/8/2015,610.22 
5/11/2015,599.59 
5/12/2015,606.27 
5/13/2015,612.62 
5/14/2015,611.56 
5/15/2015,608.58 
5/18/2015,606.99 
5/19/2015,606.67 
5/20/2015,606.80 
5/21/2015,606.50 
5/22/2015,604.14 
5/25/2015,608.47 
5/26/2015,611.50 
5/27/2015,613.14 
5/28/2015,613.35 
5/29/2015,607.58 
6/1/2015,614.00 
6/2/2015,612.82 
6/3/2015,622.09 
6/4/2015,631.18 
6/5/2015,636.37 
6/8/2015,653.12 
6/9/2015,648.41 
6/10/2015,648.47 
6/11/2015,645.33 
6/12/2015,677.14 
6/15/2015,702.61 
6/16/2015,702.97 
6/17/2015,700.01 
6/18/2015,695.50 
6/19/2015,696.11 
6/22/2015,680.75 
6/23/2015,682.91 
6/24/2015,683.25 
6/25/2015,690.80 
6/26/2015,688.22 
6/29/2015,676.71 
6/30/2015,685.82 
7/1/2015,692.96 
7/2/2015,696.27 
7/3/2015,696.22 
7/6/2015,688.90 
7/7/2015,688.37 
7/8/2015,689.00 
7/9/2015,685.42 
7/10/2015,681.00 
7/13/2015,678.01 
7/14/2015,678.25 
7/15/2015,680.00 
7/16/2015,683.50 
7/22/2015,669.16 
7/23/2015,664.16 
7/24/2015,666.88 
7/27/2015,669.99 
7/28/2015,671.73 
7/29/2015,670.08 
7/30/2015,669.00 
7/31/2015,668.96 
8/3/2015,675.16 
8/4/2015,685.69 
8/5/2015,689.01 
8/6/2015,690.00 
8/7/2015,690.51 
8/10/2015,688.02 
8/11/2015,689.85 
8/12/2015,683.78 
8/13/2015,684.86 
8/17/2015,680.04 
8/18/2015,673.00 
8/19/2015,670.00 
8/20/2015,668.29 
8/21/2015,664.75 
8/24/2015,634.50 
8/25/2015,655.00 
8/26/2015,645.50 
8/27/2015,658.57 
8/28/2015,661.59 
8/31/2015,659.09 
9/1/2015,645.12 
9/2/2015,654.00 
9/3/2015,655.84 
9/4/2015,640.15 
9/7/2015,627.71 
9/8/2015,629.95 
9/9/2015,649.95 
9/10/2015,649.71 
9/11/2015,641.02 
9/14/2015,626.15 
9/15/2015,626.69 
9/16/2015,645.11 
9/17/2015,643.10 
9/18/2015,649.00 
9/21/2015,630.72 
9/22/2015,633.50 
9/23/2015,634.70 
9/28/2015,639.23 
9/29/2015,626.47 
9/30/2015,624.68 
10/1/2015,620.58 
10/2/2015,618.50 
10/5/2015,622.75 
10/6/2015,629.25 
10/7/2015,625.31 
10/8/2015,630.00 
10/9/2015,626.10 
10/12/2015,637.28 
10/13/2015,634.76 
10/14/2015,626.29 
10/15/2015,629.65 
10/16/2015,631.12 
10/19/2015,633.82 
10/20/2015,636.64 
10/21/2015,632.88 
10/22/2015,608.76 
10/26/2015,596.58 
10/27/2015,586.77 
10/28/2015,582.06 
10/29/2015,584.74 
10/30/2015,583.00 
11/2/2015,586.00 
11/3/2015,599.00 
11/4/2015,592.67 
11/5/2015,600.58 
11/6/2015,592.01 
11/9/2015,594.47 
11/10/2015,587.43 
11/11/2015,598.03 
11/12/2015,627.93 
11/13/2015,619.20 
11/16/2015,614.99 
11/17/2015,617.75 
11/18/2015,612.02 
11/19/2015,611.24 
11/20/2015,604.35 
11/23/2015,602.00 
11/24/2015,603.30 
11/25/2015,600.00 
11/26/2015,592.43 
11/27/2015,589.89 
11/30/2015,580.60 
12/1/2015,570.22 
12/2/2015,584.66 
12/3/2015,597.95 
12/4/2015,596.02 
12/7/2015,589.79 
12/8/2015,594.00 
12/9/2015,593.19 
12/10/2015,590.03 
12/11/2015,575.66 
12/14/2015,576.99 
12/15/2015,570.03 
12/16/2015,572.00 
12/17/2015,570.27 
12/18/2015,564.58 
12/21/2015,564.72 
12/22/2015,560.08 
12/23/2015,555.00 
12/28/2015,557.12 
12/29/2015,552.00 
12/30/2015,555.00 
12/31/2015,552.77 
1/1/2016,559.99 
1/4/2016,555.00 
1/5/2016,555.00 
1/6/2016,557.36 
1/7/2016,550.65 
1/8/2016,551.00 
1/11/2016,524.35 
1/12/2016,500.78 
1/13/2016,496.57 
1/14/2016,483.98 
1/15/2016,490.13 
1/18/2016,490.72 
1/19/2016,495.00 
1/20/2016,491.77 
1/21/2016,490.00 
1/22/2016,480.56 
1/25/2016,496.54 
1/26/2016,495.23 
1/27/2016,498.66 
1/28/2016,492.62 
1/29/2016,494.97 
2/1/2016,496.00 
2/2/2016,500.21 
2/3/2016,498.08 
2/4/2016,492.30 
2/8/2016,499.69 
2/9/2016,499.97 
2/10/2016,497.25 
2/11/2016,489.49 
2/12/2016,488.79 
2/15/2016,491.70 
2/16/2016,486.04 
2/17/2016,482.17 
2/18/2016,484.33 
2/19/2016,483.00 
2/22/2016,483.59 
2/23/2016,480.00 
2/24/2016,485.60 
2/25/2016,481.07 
2/26/2016,466.75 
2/29/2016,464.49 
3/1/2016,464.00 
3/2/2016,470.45 
3/3/2016,468.70 
3/4/2016,471.25 
3/7/2016,472.51 
3/8/2016,474.00 
3/9/2016,472.53 
3/10/2016,465.47 
3/11/2016,466.35 
3/14/2016,467.33 
3/15/2016,463.13 
3/16/2016,464.76 
3/17/2016,466.81 
3/18/2016,474.13 
3/21/2016,470.72 
3/22/2016,472.50 
3/24/2016,476.66 
3/25/2016,473.70 
3/28/2016,472.50 
3/29/2016,489.99 
3/30/2016,504.30 
3/31/2016,529.51 
4/1/2016,535.74 
4/4/2016,528.00 
4/5/2016,528.20 
4/6/2016,522.81 
4/7/2016,526.00 
4/8/2016,518.00 
4/11/2016,520.50 
4/12/2016,520.00 
4/13/2016,520.00 
4/14/2016,531.00 
4/15/2016,525.91 
4/18/2016,526.00 
4/19/2016,524.00 
4/20/2016,522.00 
4/21/2016,524.00 
4/22/2016,520.91 
4/25/2016,520.00 
4/26/2016,522.00 
4/27/2016,520.50 
4/28/2016,520.45 
4/29/2016,523.98 
5/2/2016,520.05 
5/3/2016,520.01 
5/4/2016,525.10 
5/5/2016,530.77 
5/6/2016,532.01 
5/9/2016,534.75 
5/10/2016,534.67 
5/11/2016,531.00 
5/12/2016,530.00 
5/13/2016,535.00 
5/16/2016,536.66 
5/17/2016,525.00 
5/18/2016,526.85 
5/19/2016,551.40 
5/20/2016,546.08 
5/23/2016,548.65 
5/24/2016,555.00 
5/25/2016,560.75 
5/26/2016,556.49 
5/27/2016,584.31 
5/30/2016,578.76 
5/31/2016,582.50 
6/1/2016,590.34 
6/2/2016,612.77 
6/3/2016,588.79 
6/6/2016,589.81 
6/7/2016,596.76 
6/8/2016,593.75 
6/9/2016,599.92 
6/10/2016,594.68 
6/13/2016,585.25 
6/14/2016,588.40 
6/15/2016,576.87 
6/16/2016,574.75 
6/17/2016,600.69 
6/20/2016,587.99 
6/21/2016,585.02 
6/22/2016,589.98 
6/23/2016,587.99 
6/24/2016,565.05 
6/27/2016,570.00 
6/28/2016,576.00 
6/29/2016,570.25 
6/30/2016,567.33 
7/4/2016,564.90 
7/11/2016,565.62 
7/12/2016,565.50 
7/13/2016,589.06 
7/14/2016,594.98 
7/15/2016,585.84 
7/18/2016,579.96 
7/19/2016,589.50 
7/20/2016,584.12 
7/21/2016,584.78 
7/22/2016,577.57 
7/25/2016,578.27 
7/26/2016,576.39 
7/27/2016,572.47 
7/28/2016,572.14 
7/29/2016,580.99 
8/1/2016,583.04 
8/2/2016,579.73 
8/3/2016,578.02 
8/4/2016,580.00 
8/5/2016,579.46 
8/8/2016,570.73 
8/9/2016,574.24 
8/10/2016,571.49 
8/11/2016,568.03 
8/12/2016,568.21 
8/15/2016,566.00 
8/16/2016,562.81 
8/17/2016,560.26 
8/18/2016,558.99 
8/19/2016,552.00 
8/22/2016,550.58 
8/23/2016,556.15 
8/24/2016,553.00 
8/25/2016,553.99 
8/26/2016,553.90 
8/29/2016,553.11 
8/30/2016,557.28 
8/31/2016,558.87 
9/1/2016,556.77 
9/2/2016,541.81 
9/5/2016,538.66 
9/6/2016,549.74 
9/7/2016,554.66 
9/8/2016,572.78 
9/9/2016,568.00 
9/15/2016,596.40 
9/16/2016,626.22 
9/19/2016,631.49 
9/20/2016,624.29 
9/21/2016,644.77 
9/22/2016,647.09 
9/23/2016,679.44 
9/26/2016,691.21 
9/27/2016,689.77 
9/28/2016,666.49 
9/29/2016,678.98 
9/30/2016,679.52 
10/3/2016,701.59 
10/4/2016,736.66 
10/5/2016,729.17 
10/6/2016,735.67 
10/7/2016,772.45 
10/10/2016,752.22 
10/13/2016,739.05 
10/14/2016,762.70 
10/17/2016,757.56 
10/18/2016,760.85 
10/19/2016,743.66 
10/20/2016,729.50 
10/21/2016,693.74 
10/24/2016,671.08 
10/25/2016,683.09 
10/26/2016,671.96 
10/27/2016,661.07 
10/28/2016,681.06 
10/31/2016,715.11 
11/1/2016,750.86 
11/2/2016,788.40 
11/3/2016,808.45 
11/4/2016,820.47 
11/7/2016,806.27 
11/8/2016,814.53 
11/9/2016,824.46 
11/10/2016,814.98 
11/11/2016,820.25 
11/14/2016,803.78 
11/15/2016,803.81 
11/16/2016,804.66 
11/17/2016,806.00 
11/18/2016,812.52 
11/21/2016,815.46 
11/22/2016,819.99 
11/23/2016,824.18 
11/24/2016,836.26 
11/25/2016,840.95 
11/28/2016,847.71 
11/29/2016,862.65 
11/30/2016,850.72 
12/1/2016,891.61 
12/2/2016,909.35 
12/5/2016,902.31 
12/6/2016,901.47 
12/7/2016,911.91 
12/8/2016,920.24 
12/9/2016,944.37 
12/13/2016,967.25 
12/14/2016,955.64 
12/15/2016,941.34 
12/16/2016,926.62 
12/19/2016,913.17 
12/20/2016,889.70 
12/21/2016,896.49 
12/22/2016,899.12 
12/23/2016,895.44 
12/26/2016,889.11 
12/27/2016,872.64 
12/28/2016,894.26 
12/29/2016,904.66 
12/30/2016,910.30 
1/2/2017,928.33 
1/3/2017,940.93 
1/4/2017,958.17 
1/5/2017,961.41 
1/6/2017,952.22 
1/9/2017,944.27 
1/10/2017,961.34 
1/11/2017,962.76 
1/12/2017,960.52 
1/13/2017,991.57 
1/16/2017,1005.90 
1/17/2017,1056.19 
1/18/2017,1108.99 
1/19/2017,1131.39 
1/20/2017,1149.88 
1/23/2017,1109.61 
1/24/2017,1110.81 
1/25/2017,1098.31 
1/26/2017,1088.20 
1/27/2017,1035.32 
1/30/2017,1087.08 
1/31/2017,1135.04 
2/1/2017,1143.39 
2/2/2017,1136.63 
2/3/2017,1130.45 
2/6/2017,1103.66 
2/7/2017,1101.05 
2/8/2017,1117.08 
2/9/2017,1113.04 
2/10/2017,1066.65 
2/13/2017,1054.03 
2/14/2017,1002.65 
2/15/2017,1052.78 
2/16/2017,1105.41 
2/17/2017,1160.68 
2/20/2017,1165.03 
2/21/2017,1107.38 
2/22/2017,1134.86 
2/23/2017,1151.80 
2/24/2017,1151.61 
2/27/2017,1150.46 
2/28/2017,1207.98 
3/1/2017,1268.37 
3/2/2017,1252.94 
3/3/2017,1198.69 
3/6/2017,1243.98 
3/7/2017,1255.69 
3/8/2017,1243.77 
3/9/2017,1234.74 
3/10/2017,1230.67 
3/13/2017,1224.92 
3/14/2017,1223.15 
3/15/2017,1217.93 
3/16/2017,1214.45 
3/17/2017,1208.71 
3/20/2017,1228.99 
3/21/2017,1287.18 
3/22/2017,1265.90 
3/24/2017,1260.07 
3/27/2017,1280.55 
3/28/2017,1294.60 
3/29/2017,1291.84 
3/30/2017,1316.41 
3/31/2017,1323.66 
4/3/2017,1311.01 
4/4/2017,1328.21 
4/5/2017,1326.60 
4/6/2017,1323.16 
4/7/2017,1321.83 
4/10/2017,1325.07 
4/11/2017,1318.19 
4/12/2017,1289.21 
4/13/2017,1264.16 
4/14/2017,1241.11 
4/17/2017,1227.88 
4/18/2017,1272.30 
4/19/2017,1319.16 
4/20/2017,1385.07 
4/21/2017,1392.96 
4/24/2017,1425.99 
4/25/2017,1468.46 
4/26/2017,1457.36 
4/27/2017,1469.97 
4/28/2017,1465.11 
5/2/2017,1427.14 
5/3/2017,1427.04 
5/4/2017,1431.83 
5/5/2017,1463.03 
5/8/2017,1465.76 
5/9/2017,1466.49 
5/10/2017,1462.03 
5/11/2017,1462.81 
5/12/2017,1457.05 
5/15/2017,1457.47 
5/16/2017,1473.14 
5/17/2017,1458.99 
5/18/2017,1461.17 
5/19/2017,1469.86 
5/22/2017,1526.86 
5/23/2017,1550.47 
5/24/2017,1549.41 
5/25/2017,1550.85 
5/26/2017,1506.42 
